日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-22,301602,29.9,32.0,38.89,29.25,445024,1438466052.0,146.06,384.85,25.4,81.24
2025-01-23,301602,32.9,28.26,36.74,28.2,396313,1291415766.0,26.69,-11.69,-3.74,72.35
2025-01-24,301602,25.9,25.14,27.38,25.1,306562,796970547.0,8.07,-11.04,-3.12,55.97
2025-01-27,301602,25.31,22.74,25.71,22.3,216512,517102710.0,13.56,-9.55,-2.4,39.53
2025-02-05,301602,22.7,21.65,22.87,21.56,187508,414601629.0,5.76,-4.79,-1.09,34.23
2025-02-06,301602,21.56,22.07,22.32,21.5,154202,339452730.0,3.79,1.94,0.42,28.15
2025-02-07,301602,22.16,22.93,23.63,22.0,201604,459713986.0,7.39,3.9,0.86,36.8
2025-02-10,301602,22.7,23.7,23.99,22.61,182580,427625629.0,6.02,3.36,0.77,33.33
2025-02-11,301602,23.4,23.13,23.67,22.92,137898,321947976.0,3.16,-2.41,-0.57,25.17
2025-02-12,301602,22.9,23.08,23.4,22.57,93271,214980390.0,3.59,-0.22,-0.05,17.03
2025-02-13,301602,22.9,22.5,23.06,22.46,89132,203075937.0,2.6,-2.51,-0.58,16.27
2025-02-14,301602,22.6,27.02,27.02,22.6,147404,383014087.0,19.64,20.09,4.52,26.91
2025-02-17,301602,31.34,31.04,32.39,29.93,381774,1188829502.0,9.1,14.88,4.02,69.7
2025-02-18,301602,28.8,27.08,29.5,26.92,215288,607298283.0,8.31,-12.76,-3.96,39.3
2025-02-19,301602,26.95,28.8,29.16,26.95,176182,500432124.0,8.16,6.35,1.72,32.16
2025-02-20,301602,28.16,28.39,30.45,28.01,169750,492917157.0,8.47,-1.42,-0.41,30.99
2025-02-21,301602,28.59,27.97,28.59,27.33,127280,355256720.0,4.44,-1.48,-0.42,23.24
2025-02-24,301602,28.44,29.21,31.03,28.28,197802,585827544.0,9.83,4.43,1.24,36.11
2025-02-25,301602,28.41,29.7,30.18,27.77,146947,429093826.0,8.25,1.68,0.49,26.83
2025-02-26,301602,29.89,29.14,29.89,28.78,112741,328483396.0,3.74,-1.89,-0.56,20.58
2025-02-27,301602,29.15,27.6,29.15,27.16,123789,346797970.0,6.83,-5.28,-1.54,22.6
2025-02-28,301602,27.4,27.12,28.18,27.11,78883,218288760.0,3.88,-1.74,-0.48,14.4
2025-03-03,301602,27.09,27.9,27.95,26.1,87799,241609439.0,6.82,2.88,0.78,16.03
2025-03-04,301602,27.3,28.1,28.59,27.16,87441,246656790.0,5.13,0.72,0.2,15.96
2025-03-05,301602,27.84,27.7,28.1,27.18,70041,193496031.0,3.27,-1.42,-0.4,12.79
2025-03-06,301602,27.86,28.37,28.55,27.61,94639,267702582.0,3.39,2.42,0.67,17.28
2025-03-07,301602,27.89,27.41,28.19,27.08,85947,238625987.0,3.91,-3.38,-0.96,15.69
2025-03-10,301602,28.88,27.71,29.53,27.63,96994,275358152.0,6.93,1.09,0.3,17.71
2025-03-11,301602,26.5,26.85,27.3,26.4,76834,206534651.0,3.25,-3.1,-0.86,14.03
2025-03-12,301602,26.86,26.47,27.0,26.44,64577,172908145.0,2.09,-1.42,-0.38,11.79
2025-03-13,301602,26.47,25.88,26.71,25.5,61756,160677919.0,4.57,-2.23,-0.59,11.27
2025-03-14,301602,25.69,26.08,26.12,25.44,47403,123080226.0,2.63,0.77,0.2,8.65
